"Periodo","cvegeo","Desglose","Proporción_de_la_población_con_inseguridad_alimentaria_moderada_o_severa,_por_desglose_geográfico_(Municipio_o_demarcación_territorial)",
"2015",	21173,"Teteles de Avila Castillo","16.2265525405",
"2015",	21174,"Teziutlán","20.4919115908",
"2015",	21175,"Tianguismanalco","21.9394784843",
"2015",	21176,"Tilapa","23.487219614",
"2015",	21177,"Tlacotepec de Benito Juárez","32.7382259301",
"2015",	21178,"Tlacuilotepec","34.9206871827",
"2015",	21179,"Tlachichuca","26.0364354969",
"2015",	21180,"Tlahuapan","20.4897811763",
"2015",	21181,"Tlaltenango","17.7308153477",
"2015",	21182,"Tlanepantla","19.0987124464",
"2015",	21183,"Tlaola","25.9096314756",
"2015",	21184,"Tlapacoya","33.2867865247",
"2015",	21185,"Tlapanalá","25.0502440425",
"2015",	21186,"Tlatlauquitepec","17.6469868574",
"2015",	21187,"Tlaxco","25.9234534935",
"2015",	21188,"Tochimilco","25.7340905434",
"2015",	21189,"Tochtepec","24.4684025242",
"2015",	21190,"Totoltepec de Guerrero","33.7825696316",
"2015",	21191,"Tulcingo","26.3666838577",
"2015",	21192,"Tuzamapan de Galeana","30.1441441441",
"2015",	21193,"Tzicatlacoyan","7.7079107505",
"2015",	21194,"Venustiano Carranza","22.0370298888",
"2015",	21195,"Vicente Guerrero","40.739286026",
"2015",	21196,"Xayacatlán de Bravo","20.5710102489",
"2015",	21197,"Xicotepec","22.2825247462",
"2015",	21198,"Xicotlán","28.184553661",
"2015",	21199,"Xiutetelco","25.181302163",
"2015",	21200,"Xochiapulco","12.667876588",
"2015",	21201,"Xochiltepec","34.0182648402",
"2015",	21202,"Xochitlán de Vicente Suárez","21.3632758837",
"2015",	21203,"Xochitlán Todos Santos","21.1870255349",
"2015",	21204,"Yaonáhuac","9.71543547",
"2015",	21205,"Yehualtepec","25.3176793704",
"2015",	21206,"Zacapala","27.4919214517",
"2015",	21207,"Zacapoaxtla","16.3429475381",
"2015",	21208,"Zacatlán","16.5368538177",
"2015",	21209,"Zapotitlán","28.3417721519",
"2015",	21210,"Zapotitlán de Méndez","19.7744831906",
"2015",	21211,"Zaragoza","17.4457495177",
"2015",	21212,"Zautla","26.6191652037",
"2015",	21213,"Zihuateutla","36.8120357618",
"2015",	21214,"Zinacatepec","25.648021069",
"2015",	21215,"Zongozotla","9.9775784753",
"2015",	21216,"Zoquiapan","39.3729829414",
"2015",	21217,"Zoquitlán","16.0111145415",
"2015",	22,"Querétaro","NA",
"2015",	22001,"Amealco de Bonfil","34.7215560485",
"2015",	22002,"Pinal de Amoles","32.086003918",
"2015",	22003,"Arroyo Seco","11.1716396829",
"2015",	22004,"Cadereyta de Montes","25.9729416192",
"2015",	22005,"Colón","12.8377606071",
"2015",	22006,"Corregidora","10.7583577926",
"2015",	22007,"Ezequiel Montes","16.6295821375",
"2015",	22008,"Huimilpan","20.6920396159",
"2015",	22009,"Jalpan de Serra","18.8464947421",
"2015",	22010,"Landa de Matamoros","13.6036930405",
"2015",	22011,"El Marqués","18.0219838126",
"2015",	22012,"Pedro Escobedo","23.7032834489",
"2015",	22013,"Peñamiller","17.7044403124",
"2015",	22014,"Querétaro","15.8737089918",
"2015",	22015,"San Joaquín","15.1026054877",
"2015",	22016,"San Juan del Río","18.3871958827",
"2015",	22017,"Tequisquiapan","15.6741591783",
"2015",	22018,"Tolimán","27.4677168054",
"2015",	23,"Quintana Roo","NA",
"2015",	23001,"Cozumel","18.7985175667",
"2015",	23002,"Felipe Carrillo Puerto","23.6496684386",
"2015",	23003,"Isla Mujeres","17.3904200816",
"2015",	23004,"Othón P. Blanco","23.0929139585",
"2015",	23005,"Benito Juárez","23.2855238821",
"2015",	23006,"José María Morelos","16.6776122416",
"2015",	23007,"Lázaro Cárdenas","22.0990323007",
"2015",	23008,"Solidaridad","16.1337367579",
"2015",	23009,"Tulum","12.6457200505",
"2015",	23010,"Bacalar","35.9924322603",
"2015",	23011,"Puerto Morelos","ND",
"2015",	24,"San Luis Potosí","NA",
"2015",	24001,"Ahualulco","15.5625235133",
"2015",	24002,"Alaquines","26.3019116678",
"2015",	24003,"Aquismón","28.3631373599",
"2015",	24004,"Armadillo de los Infante","21.7236662107",
"2015",	24005,"Cárdenas","15.1636762321",
"2015",	24006,"Catorce","17.6975540922",
"2015",	24007,"Cedral","16.0039812647",
"2015",	24008,"Cerritos","17.0771744601",
"2015",	24009,"Cerro de San Pedro","12.0522006141",
"2015",	24010,"Ciudad del Maíz","18.4982281989",
"2015",	24011,"Ciudad Fernández","17.9697910414",
"2015",	24012,"Tancanhuitz","29.8169442779",
"2015",	24013,"Ciudad Valles","15.1667102184",
"2015",	24014,"Coxcatlán","30.4414794023",
"2015",	24015,"Charcas","12.0799569214",
"2015",	24016,"Ebano","26.3244048926",
"2015",	24017,"Guadalcázar","27.1134118621",
"2015",	24018,"Huehuetlán","29.6435353884",
"2015",	24019,"Lagunillas","29.5293627655",
"2015",	24020,"Matehuala","15.4479931414",
"2015",	24021,"Mexquitic de Carmona","14.1142657662",
"2015",	24022,"Moctezuma","20.7427116486",
"2015",	24023,"Rayón","20.6239570817",
"2015",	24024,"Rioverde","18.1081761679",
"2015",	24025,"Salinas","18.3189236386",
"2015",	24026,"San Antonio","41.6487197894",
"2015",	24027,"San Ciro de Acosta","17.9983000678",
"2015",	24028,"San Luis Potosí","13.2894305003",
"2015",	24029,"San Martín Chalchicuautla","20.6089792081",
"2015",	24030,"San Nicolás Tolentino","14.0031467746",
"2015",	24031,"Santa Catarina","43.2786263163",
"2015",	24032,"Santa María del Río","14.3614522324",
"2015",	24033,"Santo Domingo","21.7040476047",
"2015",	24034,"San Vicente Tancuayalab","18.352398054",
"2015",	24035,"Soledad de Graciano Sánchez","9.3814681981",
"2015",	24036,"Tamasopo","25.5876205591",
"2015",	24037,"Tamazunchale","24.1728657555",
"2015",	24038,"Tampacán","26.5123518535",
"2015",	24039,"Tampamolón Corona","22.6707766671",
"2015",	24040,"Tamuín","20.2275362818",
"2015",	24041,"Tanlajás","45.5895489058",
"2015",	24042,"Tanquián de Escobedo","20.720512777",
"2015",	24043,"Tierra Nueva","17.8046349365",
"2015",	24044,"Vanegas","28.1130200199",
"2015",	24045,"Venado","14.4150019426",
"2015",	24046,"Villa de Arriaga","19.1851337432",
"2015",	24047,"Villa de Guadalupe","16.4812712826",
"2015",	24048,"Villa de la Paz","16.2245121684",
"2015",	24049,"Villa de Ramos","35.3876738956",
"2015",	24050,"Villa de Reyes","14.3650010911",
"2015",	24051,"Villa Hidalgo","14.1991027276",
"2015",	24052,"Villa Juárez","22.8260728627",
"2015",	24053,"Axtla de Terrazas","29.0588231944",
"2015",	24054,"Xilitla","19.5566499352",
"2015",	24055,"Zaragoza","13.7730573557",
"2015",	24056,"Villa de Arista","19.6728631005",
"2015",	24057,"Matlapa","20.111740034",
"2015",	24058,"El Naranjo","20.8021183901",
"2015",	25,"Sinaloa","NA",
"2015",	25001,"Ahome","26.1424377213",
"2015",	25002,"Angostura","26.8157470954",
"2015",	25003,"Badiraguato","22.6354067063",
"2015",	25004,"Concordia","10.9910412702",
"2015",	25005,"Cosalá","13.1150272266",
"2015",	25006,"Culiacán","19.8046730541",
"2015",	25007,"Choix","31.4399545244",
"2015",	25008,"Elota","21.0599821533",
"2015",	25009,"Escuinapa","25.2994968768",
"2015",	25010,"El Fuerte","29.1313889661",
"2015",	25011,"Guasave","25.5345925974",
"2015",	25012,"Mazatlán","22.9507736087",
"2015",	25013,"Mocorito","26.7959764078",
"2015",	25014,"Rosario","15.1857948355",
"2015",	25015,"Salvador Alvarado","18.7729722205",
"2015",	25016,"San Ignacio","17.8904277806",
"2015",	25017,"Sinaloa","18.4410029136",
"2015",	25018,"Navolato","34.3268273565",
"2015",	26,"Sonora","NA",
"2015",	26001,"Aconchi","4.2714570858",
"2015",	26002,"Agua Prieta","22.1080434922",
"2015",	26003,"Alamos","26.1466125978",
"2015",	26004,"Altar","16.4018095349",
"2015",	26005,"Arivechi","21.0239651416",
"2015",	26006,"Arizpe","5.4232804233",
"2015",	26007,"Atil","17.3410404624",
"2015",	26008,"Bacadéhuachi","13.023255814",
"2015",	26009,"Bacanora","1.3568521031",
"2015",	26010,"Bacerac","1.9345238095",
"2015",	26011,"Bacoachi","6.6611157369",
"2015",	26012,"Bácum","32.1353440695",
"2015",	26013,"Banámichi","4.8172757475",
"2015",	26014,"Baviácora","5.9550205892",
"2015",	26015,"Bavispe","1.6129032258",
"2015",	26016,"Benjamín Hill","15.9634623749",
"2015",	26017,"Caborca","26.5658434578",
"2015",	26018,"Cajeme","21.856048828",
"2015",	26019,"Cananea","12.8451005604",
"2015",	26020,"Carbó","19.4223985891",
"2015",	26021,"La Colorada","10.8997429306",
"2015",	26022,"Cucurpe","7.8677309008",
"2015",	26023,"Cumpas","9.1941187419",
"2015",	26024,"Divisaderos","18.7908496732",
"2015",	26025,"Empalme","27.4982077542",
"2015",	26026,"Etchojoa","36.7021963894",
"2015",	26027,"Fronteras","9.9934512115",
"2015",	26028,"Granados","3.1487513572",
"2015",	26029,"Guaymas","33.2180347823",
"2015",	26030,"Hermosillo","21.564228487",
"2015",	26031,"Huachinera","15.9536541889",
"2015",	26032,"Huásabas","1.5665796345",
"2015",	26033,"Huatabampo","33.9248377304",
"2015",	26034,"Huépac","2.4590163934",
"2015",	26035,"Imuris","15.1548691673",
"2015",	26036,"Magdalena","18.2162902985",
"2015",	26037,"Mazatán","9.3425605536",
"2015",	26038,"Moctezuma","10.9427990052",
"2015",	26039,"Naco","13.4622269961",
"2015",	26040,"Nácori Chico","13.0922693267",
"2015",	26041,"Nacozari de García","16.5511519455",
"2015",	26042,"Navojoa","25.8597049801",
"2015",	26043,"Nogales","23.0436644893",
"2015",	26044,"Onavas","3.8548752834",
"2015",	26045,"Opodepe","17.5996778091",
"2015",	26046,"Oquitoa","2.0618556701",
"2015",	26047,"Pitiquito","11.2160566706",
"2015",	26048,"Puerto Peñasco","28.7338272004",
"2015",	26049,"Quiriego","9.9280030315",
"2015",	26050,"Rayón","18.202764977",
"2015",	26051,"Rosario","13.4904601571",
"2015",	26052,"Sahuaripa","13.6431147889",
"2015",	26053,"San Felipe de Jesús","7.7253218884",
"2015",	26054,"San Javier","4.7348484848",
"2015",	26055,"San Luis Río Colorado","26.6295023262",
"2015",	26056,"San Miguel de Horcasitas","29.4220229198",
"2015",	26057,"San Pedro de la Cueva","7.492795389",
"2015",	26058,"Santa Ana","17.2585451435",
"2015",	26059,"Santa Cruz","7.8897933626",
"2015",	26060,"Sáric","23.5946745562",
"2015",	26061,"Soyopa","4.347826087",
"2015",	26062,"Suaqui Grande","12.9664179104",
"2015",	26063,"Tepache","10.5540897098",
"2015",	26064,"Trincheras","16.3179916318",
"2015",	26065,"Tubutama","15.33203125",
"2015",	26066,"Ures","11.3670694864",
"2015",	26067,"Villa Hidalgo","4.5774647887",
"2015",	26068,"Villa Pesqueira","7.8411405295",
"2015",	26069,"Yécora","13.8117129722",
"2015",	26070,"General Plutarco Elías Calles","ND",
"2015",	26071,"Benito Juárez","33.0520384278",
"2015",	26072,"San Ignacio Río Muerto","37.0254117102",
"2015",	27,"Tabasco","NA",
"2015",	27001,"Balancán","44.5803623576",
"2015",	27002,"Cárdenas","45.5988313943",
"2015",	27003,"Centla","48.0928206633",
"2015",	27004,"Centro","34.9571437578",
"2015",	27005,"Comalcalco","42.6417640829",
"2015",	27006,"Cunduacán","45.9370638391",
"2015",	27007,"Emiliano Zapata","28.1075567497",
"2015",	27008,"Huimanguillo","32.3752760301",
"2015",	27009,"Jalapa","29.9814750088",
"2015",	27010,"Jalpa de Méndez","42.3495514307",
"2015",	27011,"Jonuta","52.8043324221",
"2015",	27012,"Macuspana","42.4953618733",
"2015",	27013,"Nacajuca","45.0104132927",
"2015",	27014,"Paraíso","33.5570598026",
"2015",	27015,"Tacotalpa","44.8958761223",
"2015",	27016,"Teapa","28.7496624345",
"2015",	27017,"Tenosique","42.5725856384",
"2015",	28,"Tamaulipas","NA",
"2015",	28001,"Abasolo","24.7002116186",
"2015",	28002,"Aldama","10.1103420598",
"2015",	28003,"Altamira","25.815657024",
"2015",	28004,"Antiguo Morelos","12.6632929269",
"2015",	28005,"Burgos","9.3215664644",
"2015",	28006,"Bustamante","21.3917525773",
"2015",	28007,"Camargo","8.7128779382",
"2015",	28008,"Casas","15.1701059677",
"2015",	28009,"Ciudad Madero","15.5636144513",
"2015",	28010,"Cruillas","20.4782342121",
"2015",	28011,"Gómez Farías","15.0344488189",
"2015",	28012,"González","20.9743438194",
"2015",	28013,"Güémez","26.8772804671",
"2015",	28014,"Guerrero","13.7631578947",
"2015",	28015,"Gustavo Díaz Ordaz","9.7998626435",
"2015",	28016,"Hidalgo","19.6223351935",
"2015",	28017,"Jaumave","18.6502969449",
"2015",	28018,"Jiménez","17.1323736946",
"2015",	28019,"Llera","12.775424386",
"2015",	28020,"Mainero","9.4919786096",
"2015",	28021,"El Mante","18.1667003191",
"2015",	28022,"Matamoros","22.2743361878",
"2015",	28023,"Méndez","7.5217261013",
"2015",	28024,"Mier","7.2599531616",
"2015",	28025,"Miguel Alemán","10.3726086843",
"2015",	28026,"Miquihuana","10.1058710298",
"2015",	28027,"Nuevo Laredo","22.3842069296",
"2015",	28028,"Nuevo Morelos","12.0263075478",
"2015",	28029,"Ocampo","15.7752938172",
"2015",	28030,"Padilla","16.7146767345",
"2015",	28031,"Palmillas","11.9863013699",
"2015",	28032,"Reynosa","18.1194985781",
"2015",	28033,"Río Bravo","17.5550738491",
"2015",	28034,"San Carlos","21.3685804764",
"2015",	28035,"San Fernando","24.1868445378",
"2015",	28036,"San Nicolás","12.0292887029",
"2015",	28037,"Soto la Marina","14.1348973277",
"2015",	28038,"Tampico","17.211571522",
"2015",	28039,"Tula","17.6930705084",
"2015",	28040,"Valle Hermoso","27.2686017558",
"2015",	28041,"Victoria","18.575382509",
"2015",	28042,"Villagrán","10.7517000551",
"2015",	28043,"Xicoténcatl","17.3028058927",
"2015",	29,"Tlaxcala","NA",
"2015",	29001,"Amaxac de Guerrero","17.7678556621",
"2015",	29002,"Apetatitlán de Antonio Carvajal","23.9014856083",
"2015",	29003,"Atlangatepec","24.1869586534",
"2015",	29004,"Atltzayanca","13.8713115658",
"2015",	29005,"Apizaco","21.0322573903",
"2015",	29006,"Calpulalpan","23.4146039946",
"2015",	29007,"El Carmen Tequexquitla","28.4795758208",
"2015",	29008,"Cuapiaxtla","22.3118633238",
"2015",	29009,"Cuaxomulco","24.7956989247",
"2015",	29010,"Chiautempan","16.1362085909",
"2015",	29011,"Muñoz de Domingo Arenas","18.7323279925",
"2015",	29012,"Españita","27.6156204185",
"2015",	29013,"Huamantla","23.5767646088",
"2015",	29014,"Hueyotlipan","26.0294782612",
"2015",	29015,"Ixtacuixtla de Mariano Matamoros","13.6235141535",
"2015",	29016,"Ixtenco","27.8665632273",
"2015",	29017,"Mazatecochco de José María Morelos","16.7700542888",
"2015",	29018,"Contla de Juan Cuamatzi","19.7338320994",
"2015",	29019,"Tepetitla de Lardizábal","17.0138906093",
"2015",	29020,"Sanctórum de Lázaro Cárdenas","18.5945565462",
"2015",	29021,"Nanacamilpa de Mariano Arista","20.9003481957",
"2015",	29022,"Acuamanala de Miguel Hidalgo","22.9867956109",
"2015",	29023,"Natívitas","28.5646508118",
"2015",	29024,"Panotla","12.7443493984",
"2015",	29025,"San Pablo del Monte","34.5917163852",
"2015",	29026,"Santa Cruz Tlaxcala","16.7326390217",
"2015",	29027,"Tenancingo","22.8481479544",
"2015",	29028,"Teolocholco","17.7430648095",
"2015",	29029,"Tepeyanco","18.4490221999",
"2015",	29030,"Terrenate","21.3750649341",
"2015",	29031,"Tetla de la Solidaridad","22.761118328",
"2015",	29032,"Tetlatlahuca","16.5750940777",
"2015",	29033,"Tlaxcala","19.0497311228",
"2015",	29034,"Tlaxco","19.7438978031",
"2015",	29035,"Tocatlán","16.6965530982",
"2015",	29036,"Totolac","19.9852138825",
"2015",	29037,"Ziltlaltépec de Trinidad Sánchez Santos","39.7912265441",
"2015",	29038,"Tzompantepec","23.8406295995",
"2015",	29039,"Xaloztoc","18.8632189697",
"2015",	29040,"Xaltocan","34.540040254",
"2015",	29041,"Papalotla de Xicohténcatl","17.2769778483",
"2015",	29042,"Xicohtzinco","13.1578224839",
"2015",	29043,"Yauhquemehcan","16.885264458",
"2015",	29044,"Zacatelco","17.2464986964",
"2015",	29045,"Benito Juárez","24.5904623225",
"2015",	29046,"Emiliano Zapata","22.104519774",
"2015",	29047,"Lázaro Cárdenas","21.4963119073",
"2015",	29048,"La Magdalena Tlaltelulco","20.8972486719",
"2015",	29049,"San Damián Texóloc","18.334946757",
"2015",	29050,"San Francisco Tetlanohcan","19.7925835962",
"2015",	29051,"San Jerónimo Zacualpan","10.7887579329",
"2015",	29052,"San José Teacalco","23.9352476392",
"2015",	29053,"San Juan Huactzinco","19.8830409357",
"2015",	29054,"San Lorenzo Axocomanitla","14.6607895745",
"2015",	29055,"San Lucas Tecopilco","23.0572783656",
"2015",	29056,"Santa Ana Nopalucan","20.3863603103",
"2015",	29057,"Santa Apolonia Teacalco","18.72031992",
"2015",	29058,"Santa Catarina Ayometla","21.2318662405",
"2015",	29059,"Santa Cruz Quilehtla","28.0277349769",
"2015",	29060,"Santa Isabel Xiloxoxtla","18.8280717692",
"2015",	30,"Veracruz de Ignacio de la Llave","NA",
"2015",	30001,"Acajete","19.1981193679",
"2015",	30002,"Acatlán","20.1386355345",
"2015",	30003,"Acayucan","38.7055769994",
"2015",	30004,"Actopan","21.2550662841",
"2015",	30005,"Acula","35.5159552424",
"2015",	30006,"Acultzingo","34.3514164135",
"2015",	30007,"Camarón de Tejeda","16.7437874893",
"2015",	30008,"Alpatláhuac","30.6033805461",
"2015",	30009,"Alto Lucero de Gutiérrez Barrios","20.9593919273",
"2015",	30010,"Altotonga","28.9975010425",
"2015",	30011,"Alvarado","23.478936219",
"2015",	30012,"Amatitlán","16.1759895322",
"2015",	30013,"Naranjos Amatlán","25.58901052",
"2015",	30014,"Amatlán de los Reyes","25.8679894274",
"2015",	30015,"Angel R. Cabada","44.2665342097",
"2015",	30016,"La Antigua","22.6448254301",
"2015",	30017,"Apazapan","16.2513542795",
"2015",	30018,"Aquila","10.016882386",
"2015",	30019,"Astacinga","47.3164082467",
"2015",	30020,"Atlahuilco","25.4956332304",
"2015",	30021,"Atoyac","22.9978138371",
"2015",	30022,"Atzacan","37.6636333818",
"2015",	30023,"Atzalan","25.7439275652",
"2015",	30024,"Tlaltetela","20.6556584089",
"2015",	30025,"Ayahualulco","24.9720312583",
"2015",	30026,"Banderilla","17.1747035819",
"2015",	30027,"Benito Juárez","43.6536814265",
"2015",	30028,"Boca del Río","17.61712205",
"2015",	30029,"Calcahualco","19.702415782",
"2015",	30030,"Camerino Z. Mendoza","16.7183203984",
"2015",	30031,"Carrillo Puerto","26.8007686629",
"2015",	30032,"Catemaco","37.8784889179",
"2015",	30033,"Cazones de Herrera","37.4488495445",
"2015",	30034,"Cerro Azul","21.4164585421",
"2015",	30035,"Citlaltépetl","36.2942510854",
"2015",	30036,"Coacoatzintla","22.8689379675",
"2015",	30037,"Coahuitlán","64.1130058539",
"2015",	30038,"Coatepec","15.8509200448",
"2015",	30039,"Coatzacoalcos","30.0483830795",
"2015",	30040,"Coatzintla","33.6153761309",
"2015",	30041,"Coetzala","33.9449541284",
"2015",	30042,"Colipa","13.8972162741",
"2015",	30043,"Comapa","22.7617602928",
"2015",	30044,"Córdoba","21.7786259235",
"2015",	30045,"Cosamaloapan de Carpio","44.6528393279",
"2015",	30046,"Cosautlán de Carvajal","10.9886858015",
"2015",	30047,"Coscomatepec","34.0237076051",
"2015",	30048,"Cosoleacaque","39.4127628933",
"2015",	30049,"Cotaxtla","19.5624491614",
"2015",	30050,"Coxquihui","40.7795208177",
"2015",	30051,"Coyutla","37.7991960187",
"2015",	30052,"Cuichapa","30.0163228127",
"2015",	30053,"Cuitláhuac","20.7966739489",
"2015",	30054,"Chacaltianguis","33.9889059947",
"2015",	30055,"Chalma","33.6581145555",
"2015",	30056,"Chiconamel","29.7018157588",
"2015",	30057,"Chiconquiaco","24.575181306",
"2015",	30058,"Chicontepec","33.856271037",
"2015",	30059,"Chinameca","32.9812545519",
"2015",	30060,"Chinampa de Gorostiza","25.2889537757",
"2015",	30061,"Las Choapas","36.2580485892",
"2015",	30062,"Chocamán","28.3683507659",
"2015",	30063,"Chontla","36.8234302132",
"2015",	30064,"Chumatlán","69.7889563458",
"2015",	30065,"Emiliano Zapata","21.8277570541",
"2015",	30066,"Espinal","39.2467577783",
"2015",	30067,"Filomeno Mata","70.458083895",
"2015",	30068,"Fortín","23.8810814246",
"2015",	30069,"Gutiérrez Zamora","31.2914096041",
"2015",	30070,"Hidalgotitlán","33.9137148736",
"2015",	30071,"Huatusco","27.3006963931",
"2015",	30072,"Huayacocotla","24.2013987023",
"2015",	30073,"Hueyapan de Ocampo","50.8808616163",
"2015",	30074,"Huiloapan de Cuauhtémoc","14.2656907024",
"2015",	30075,"Ignacio de la Llave","39.4303945969",
"2015",	30076,"Ilamatlán","35.6015461427",
"2015",	30077,"Isla","41.6441102891",
"2015",	30078,"Ixcatepec","31.882352047",
"2015",	30079,"Ixhuacán de los Reyes","20.7652082918",
"2015",	30080,"Ixhuatlán del Café","18.6739000551",
"2015",	30081,"Ixhuatlancillo","26.9604770829",
"2015",	30082,"Ixhuatlán del Sureste","31.7705783754",
"2015",	30083,"Ixhuatlán de Madero","43.7846609038",
"2015",	30084,"Ixmatlahuacan","27.3728474169",
"2015",	30085,"Ixtaczoquitlán","22.0251203356",
"2015",	30086,"Jalacingo","23.5465923307",
"2015",	30087,"Xalapa","18.6114736873",
"2015",	30088,"Jalcomulco","13.1147540984",
"2015",	30089,"Jáltipan","32.011291709",
"2015",	30090,"Jamapa","12.5522970064",
"2015",	30091,"Jesús Carranza","34.8343652717",
"2015",	30092,"Xico","20.246716184",
"2015",	30093,"Jilotepec","20.7728807231",
"2015",	30094,"Juan Rodríguez Clara","42.1694298123",
"2015",	30095,"Juchique de Ferrer","23.6203711838",
"2015",	30096,"Landero y Coss","26.2422360248",
"2015",	30097,"Lerdo de Tejada","32.8314173677",
"2015",	30098,"Magdalena","48.4688090737",
"2015",	30099,"Maltrata","22.9397280207",
"2015",	30100,"Manlio Fabio Altamirano","23.6821208186",
"2015",	30101,"Mariano Escobedo","35.4997392194",
"2015",	30102,"Martínez de la Torre","30.1879022843",
"2015",	30103,"Mecatlán","59.2383512545",
"2015",	30104,"Mecayapan","46.9608104505",
"2015",	30105,"Medellín de Bravo","31.0711954658",
"2015",	30106,"Miahuatlán","17.1469059991",
"2015",	30107,"Las Minas","9.12",
"2015",	30108,"Minatitlán","33.1893216747",
"2015",	30109,"Misantla","24.2757110044",
"2015",	30110,"Mixtla de Altamirano","29.5174074446",
"2015",	30111,"Moloacán","33.5981087576",
"2015",	30112,"Naolinco","18.4513781113",
"2015",	30113,"Naranjal","27.1075919888",
"2015",	30114,"Nautla","30.5315043411",
"2015",	30115,"Nogales","23.8803369528",
"2015",	30116,"Oluta","34.8415224069",
"2015",	30117,"Omealca","35.274769154",
"2015",	30118,"Orizaba","19.6413645989",
"2015",	30119,"Otatitlán","31.6989737742",
"2015",	30120,"Oteapan","23.2726875404",
"2015",	30121,"Ozuluama de Mascareñas","25.4823534494",
"2015",	30122,"Pajapan","48.2749918863",
"2015",	30123,"Pánuco","24.9604557117",
"2015",	30124,"Papantla","33.6047977417",
"2015",	30125,"Paso del Macho","30.6692213603",
"2015",	30126,"Paso de Ovejas","21.9513022477",
"2015",	30127,"La Perla","45.901739337",
"2015",	30128,"Perote","26.4499453404",
"2015",	30129,"Platón Sánchez","33.6772137913",
"2015",	30130,"Playa Vicente","34.2733842274",
"2015",	30131,"Poza Rica de Hidalgo","30.0168719692",
"2015",	30132,"Las Vigas de Ramírez","23.4629908168",
"2015",	30133,"Pueblo Viejo","33.2708388241",
"2015",	30134,"Puente Nacional","18.1783064635",
"2015",	30135,"Rafael Delgado","37.3641453594",
"2015",	30136,"Rafael Lucio","12.6774283329",
"2015",	30137,"Los Reyes","32.1190158306",
"2015",	30138,"Río Blanco","19.7870931204",
"2015",	30139,"Saltabarranca","23.2179996219",
"2015",	30140,"San Andrés Tenejapan","13.188976378",
"2015",	30141,"San Andrés Tuxtla","37.9787669156",
"2015",	30142,"San Juan Evangelista","34.5644354122",
"2015",	30143,"Santiago Tuxtla","48.4715691151",
"2015",	30144,"Sayula de Alemán","30.3165038901",
"2015",	30145,"Soconusco","30.137423516",
"2015",	30146,"Sochiapa","12.2684482235",
"2015",	30147,"Soledad Atzompa","25.1289356059",
"2015",	30148,"Soledad de Doblado","32.6405594454",
"2015",	30149,"Soteapan","44.965281118",
"2015",	30150,"Tamalín","22.8371478383",
"2015",	30151,"Tamiahua","33.8419984459",
"2015",	30152,"Tampico Alto","32.1587984664",
"2015",	30153,"Tancoco","19.8709677419",
"2015",	30154,"Tantima","21.8227723888",
"2015",	30155,"Tantoyuca","34.8586323482",
"2015",	30156,"Tatatila","15.4311649017",
"2015",	30157,"Castillo de Teayo","36.6225162203",
"2015",	30158,"Tecolutla","45.3968464913",
"2015",	30159,"Tehuipango","11.4300121864",
"2015",	30160,"Álamo Temapache","33.253265012",
"2015",	30161,"Tempoal","35.4729935984",
"2015",	30162,"Tenampa","20.5654281099",
"2015",	30163,"Tenochtitlán","16.3253012048",
"2015",	30164,"Teocelo","16.0146397186",
"2015",	30165,"Tepatlaxco","15.4291224687",
"2015",	30166,"Tepetlán","10.6325561313",
"2015",	30167,"Tepetzintla","36.4823156679",
"2015",	30168,"Tequila","22.2805834919",
"2015",	30169,"José Azueta","41.2587680231",
"2015",	30170,"Texcatepec","35.7207821737",
"2015",	30171,"Texhuacán","28.3923466022",
"2015",	30172,"Texistepec","28.7529149156",
"2015",	30173,"Tezonapa","39.1579086303",
"2015",	30174,"Tierra Blanca","24.96455984",
"2015",	30175,"Tihuatlán","30.727700524",
"2015",	30176,"Tlacojalpan","26.7573173542",
"2015",	30177,"Tlacolulan","16.8345172687",
"2015",	30178,"Tlacotalpan","26.4485749314",
"2015",	30179,"Tlacotepec de Mejía","12.4929656725",
"2015",	30180,"Tlachichilco","42.1844534633",
"2015",	30181,"Tlalixcoyan","28.5138990277",
"2015",	30182,"Tlalnelhuayocan","25.7209586716",
"2015",	30183,"Tlapacoyan","30.9262299624",
"2015",	30184,"Tlaquilpa","16.3780452011",
"2015",	30185,"Tlilapan","25.7066226532",
"2015",	30186,"Tomatlán","23.8827062356",
"2015",	30187,"Tonayán","7.8544776119",
"2015",	30188,"Totutla","19.9833785237",
"2015",	30189,"Tuxpan","23.1193242095",
"2015",	30190,"Tuxtilla","16.6582534074",
"2015",	30191,"Ursulo Galván","26.1370425284",
"2015",	30192,"Vega de Alatorre","28.3714862905",
"2015",	30193,"Veracruz","25.5535937388",
"2015",	30194,"Villa Aldama","22.076321911",
"2015",	30195,"Xoxocotla","26.0478429769",
"2015",	30196,"Yanga","22.4892354041",
"2015",	30197,"Yecuatla","29.0378289953",
"2015",	30198,"Zacualpan","37.0676461586",
"2015",	30199,"Zaragoza","45.1289280637",
"2015",	30200,"Zentla","11.2801171581",
"2015",	30201,"Zongolica","26.4559108524",
"2015",	30202,"Zontecomatlán de López y Fuentes","46.7367608322",
"2015",	30203,"Zozocolco de Hidalgo","49.6091524623",
"2015",	30204,"Agua Dulce","16.8167623445",
"2015",	30205,"El Higo","30.6662813664",
"2015",	30206,"Nanchital de Lázaro Cárdenas del Río","31.2476306319",
"2015",	30207,"Tres Valles","44.3981626671",
